Year,Month,Day,Time,Flight_Time,Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL,Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2024,5,26,15:00:30.821,22.04,178,87.1,0.8924,3116.9,3027.0,9.283,0.25,0.01,0.01,0.01,-50.00,16.00,1.00,3141.00,126.00,-481.00,9.1,0.0,2497.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:30.841,22.06,198,87.1,0.8926,3109.0,3019.1,9.270,0.25,0.01,0.01,0.01,-50.00,16.00,1.00,3140.00,126.00,-481.00,8.9,0.0,2503.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:30.861,22.08,218,87.1,0.8926,3109.0,3019.1,9.282,0.25,0.01,0.01,0.01,-50.00,15.00,1.00,3139.00,126.00,-481.00,8.7,0.0,2509.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:30.881,22.10,238,87.1,0.8926,3110.9,3020.9,9.283,0.25,0.01,0.01,0.01,-50.00,15.00,2.00,3138.00,127.00,-481.00,8.4,0.0,2516.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:30.901,22.12,8,87.1,0.8926,3110.9,3020.9,9.284,0.25,0.01,0.01,0.01,-50.00,15.00,2.00,3137.00,127.00,-481.00,8.0,0.0,2521.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:30.921,22.14,28,87.1,0.8925,3112.1,3022.2,9.285,0.25,0.01,0.01,0.01,-50.00,15.00,2.00,3136.00,127.00,-481.00,7.6,0.0,2527.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:30.941,22.16,48,87.1,0.8925,3112.1,3022.2,9.272,0.25,0.01,0.01,0.01,-50.00,15.00,2.00,3135.00,128.00,-481.00,7.2,0.0,2533.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:30.961,22.18,68,87.1,0.8929,3102.4,3012.4,9.283,0.25,0.01,0.01,0.01,-51.00,15.00,3.00,3134.00,128.00,-481.00,6.7,0.0,2538.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:30.981,22.20,88,87.1,0.8928,3103.0,3013.1,9.284,0.25,0.01,0.01,0.01,-51.00,15.00,3.00,3133.00,128.00,-480.00,6.1,0.0,2543.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.001,22.22,108,87.1,0.8928,3103.0,3013.1,9.284,0.25,0.01,0.01,0.01,-51.00,15.00,3.00,3132.00,128.00,-480.00,5.5,0.0,2548.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.021,22.24,128,87.1,0.8929,3102.4,3012.4,9.286,0.25,0.01,0.01,0.01,-51.00,15.00,3.00,3131.00,129.00,-480.00,4.9,0.0,2553.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.041,22.26,148,87.1,0.8930,3099.3,3009.4,9.278,0.25,0.01,0.01,0.01,-51.00,15.00,3.00,3130.00,129.00,-480.00,4.4,0.0,2557.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.061,22.28,168,87.1,0.8930,3099.3,3009.4,9.283,0.25,0.01,0.01,0.01,-51.00,15.00,4.00,3129.00,129.00,-480.00,4.0,0.0,2562.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.081,22.30,188,87.1,0.8929,3101.2,3011.2,9.284,0.25,0.01,0.01,0.01,-51.00,15.00,4.00,3128.00,130.00,-480.00,4.0,0.0,2566.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.101,22.32,208,87.1,0.8929,3101.2,3011.2,9.284,0.25,0.01,0.01,0.01,-52.00,15.00,4.00,3127.00,130.00,-480.00,4.2,0.0,2571.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.121,22.34,228,87.1,0.8931,3094.5,3004.6,9.283,0.25,0.01,0.01,0.01,-52.00,15.00,4.00,3126.00,130.00,-480.00,4.7,0.0,2575.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.141,22.36,248,87.1,0.8931,3094.5,3004.6,9.273,0.25,0.01,0.01,0.01,-52.00,16.00,4.00,3125.00,131.00,-480.00,5.4,0.0,2580.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.161,22.38,18,87.1,0.8933,3089.6,2999.7,9.284,0.25,0.01,0.01,0.01,-52.00,16.00,4.00,3124.00,131.00,-480.00,6.1,0.0,2585.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.181,22.40,38,87.1,0.8933,3089.6,2999.7,9.283,0.25,0.01,0.01,0.01,-52.00,16.00,4.00,3123.00,131.00,-480.00,7.0,0.0,2590.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.201,22.42,58,87.1,0.8933,3089.6,2999.7,9.284,0.25,0.01,0.01,0.01,-52.00,16.00,4.00,3121.00,132.00,-480.00,7.8,0.0,2595.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.221,22.44,78,87.1,0.8933,3090.2,3000.3,9.283,0.25,0.01,0.01,0.01,-52.00,16.00,4.00,3120.00,132.00,-479.00,8.7,0.0,2600.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.241,22.46,98,87.1,0.8934,3086.6,2996.7,9.274,0.25,0.01,0.01,0.01,-53.00,16.00,4.00,3119.00,132.00,-479.00,9.5,0.0,2606.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.261,22.48,118,87.1,0.8934,3086.6,2996.7,9.286,0.25,0.01,0.01,0.01,-53.00,17.00,3.00,3118.00,133.00,-479.00,10.2,0.0,2611.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.281,22.50,138,87.1,0.8935,3083.6,2993.6,9.285,0.25,0.01,0.01,0.01,-53.00,17.00,3.00,3117.00,133.00,-479.00,10.8,0.0,2617.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.301,22.52,158,87.1,0.8935,3083.6,2993.6,9.284,0.25,0.01,0.01,0.01,-53.00,17.00,3.00,3116.00,133.00,-479.00,11.4,0.0,2623.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.321,22.54,178,87.1,0.8936,3080.5,2990.6,9.285,0.25,0.01,0.01,0.01,-53.00,17.00,3.00,3115.00,134.00,-479.00,11.9,0.0,2629.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.341,22.56,198,87.1,0.8936,3081.1,2991.2,9.269,0.25,0.01,0.01,0.01,-53.00,17.00,3.00,3114.00,134.00,-479.00,12.3,0.0,2635.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.361,22.58,218,87.1,0.8935,3084.2,2994.3,9.284,0.25,0.01,0.01,0.01,-53.00,17.00,2.00,3113.00,134.00,-479.00,12.6,0.0,2641.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.381,22.60,238,87.1,0.8935,3083.6,2993.6,9.285,0.25,0.01,0.01,0.01,-53.00,17.00,2.00,3112.00,135.00,-479.00,12.9,0.0,2647.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.401,22.62,8,87.1,0.8935,3081.8,2991.8,9.285,0.25,0.01,0.01,0.01,-53.00,17.00,2.00,3111.00,135.00,-479.00,13.0,0.0,2653.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.421,22.64,28,87.1,0.8935,3081.8,2991.8,9.284,0.25,0.01,0.01,0.01,-53.00,17.00,2.00,3110.00,135.00,-479.00,13.1,0.0,2660.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.441,22.66,48,87.1,0.8936,3078.7,2988.8,9.269,0.25,0.01,0.01,0.01,-53.00,17.00,2.00,3109.00,136.00,-479.00,13.0,0.0,2667.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.461,22.68,68,87.1,0.8936,3078.7,2988.8,9.285,0.25,0.01,0.01,0.01,-53.00,17.00,1.00,3108.00,136.00,-479.00,12.9,0.0,2674.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.481,22.70,88,87.1,0.8938,3073.9,2983.9,9.285,0.25,0.01,0.01,0.01,-53.00,17.00,1.00,3107.00,137.00,-479.00,12.7,0.0,2681.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.501,22.72,108,87.1,0.8938,3073.9,2983.9,9.284,0.25,0.01,0.01,0.01,-53.00,17.00,1.00,3105.00,137.00,-479.00,12.4,0.0,2689.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.521,22.74,128,87.1,0.8938,3073.9,2983.9,9.287,0.25,0.01,0.01,0.01,-53.00,16.00,1.00,3104.00,137.00,-479.00,12.1,0.0,2697.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.541,22.76,148,87.1,0.8938,3074.5,2984.6,9.276,0.25,0.01,0.01,0.01,-53.00,16.00,1.00,3103.00,138.00,-479.00,11.7,0.0,2705.0,0,0,0,e5f,cce,cce,cc6,cce,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.561,22.78,168,87.1,0.8940,3068.4,2978.5,9.285,0.25,0.01,0.01,0.01,-53.00,16.00,1.00,3102.00,138.00,-479.00,11.4,0.0,2714.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.581,22.80,188,87.1,0.8940,3067.8,2977.9,9.286,0.25,0.01,0.01,0.01,-52.00,16.00,1.00,3101.00,138.00,-479.00,11.0,0.0,2723.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.601,22.82,208,87.1,0.8940,3066.6,2976.7,9.285,0.25,0.02,0.01,0.01,-52.00,16.00,1.00,3100.00,139.00,-479.00,10.7,0.0,2733.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.621,22.84,228,87.1,0.8941,3066.0,2976.1,9.285,0.25,0.02,0.01,0.01,-52.00,16.00,1.00,3099.00,139.00,-478.00,10.4,0.0,2742.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.641,22.86,248,87.1,0.8942,3063.0,2973.0,9.278,0.25,0.01,0.01,0.01,-52.00,16.00,1.00,3098.00,139.00,-478.00,10.3,0.0,2752.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.661,22.88,18,87.1,0.8942,3063.0,2973.0,9.286,0.25,0.01,0.01,0.01,-52.00,16.00,1.00,3097.00,139.00,-478.00,10.2,0.0,2762.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.681,22.90,38,87.1,0.8941,3064.8,2974.9,9.286,0.25,0.01,0.01,0.01,-52.00,16.00,2.00,3096.00,140.00,-478.00,10.3,0.0,2772.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.701,22.92,58,87.1,0.8941,3064.8,2974.9,9.284,0.25,0.01,0.01,0.01,-52.00,16.00,2.00,3095.00,140.00,-478.00,10.3,0.0,2782.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.721,22.94,78,87.1,0.8942,3061.1,2971.2,9.283,0.25,0.01,0.01,0.01,-52.00,16.00,2.00,3094.00,140.00,-478.00,10.4,0.0,2792.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.741,22.96,98,87.1,0.8942,3061.8,2971.8,9.274,0.25,0.01,0.01,0.01,-52.00,16.00,2.00,3093.00,141.00,-478.00,10.4,0.0,2802.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.761,22.98,118,87.1,0.8942,3061.8,2971.8,9.283,0.25,0.01,0.01,0.01,-52.00,16.00,2.00,3092.00,141.00,-478.00,10.4,0.0,2813.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.781,23.00,138,87.1,0.8942,3061.8,2971.8,9.283,0.25,0.01,0.01,0.01,-52.00,16.00,2.00,3091.00,141.00,-478.00,10.3,0.0,2823.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
2024,5,26,15:00:31.801,23.02,158,87.1,0.8942,3061.8,2971.8,9.281,0.25,0.01,0.01,0.01,-52.00,16.00,2.00,3090.00,142.00,-478.00,10.1,0.0,2833.0,0,0,0,e5f,cc6,cc6,cc6,cc6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
