date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2021-04-18,122426.43636672146,2135.157203402462,1294.1775857467699,0,0,0,0,0,0,0,0,0,0
2021-04-19,123092.13027009144,1959.871489116748,3353.605258702744,0,0,0,0,0,0,0,0,0,0
2021-04-20,122631.82417346141,2897.2240532193123,3121.7411388603227,0,0,0,0,0,0,0,0,0,0
2021-04-21,122406.57785705119,2896.4948224500813,3209.312567431751,0,0,0,0,0,0,0,0,0,0
2021-04-22,122162.47439778378,2966.0662510215097,3215.9053538532503,0,0,0,0,0,0,0,0,0,0
2021-04-23,121752.25583950651,2807.186795575965,2758.7386871865833,0,0,0,0,0,0,0,0,0,0
2021-04-24,121928.7039478959,2934.1867955759653,1502.238687186584,0,0,0,0,0,0,0,0,0,0
2021-04-25,122462.15205628525,2033.9367955759653,1285.8259320845432,0,0,0,0,0,0,0,0,0,0
2021-04-26,123004.12312385834,1833.2174078208632,3401.698721200189,0,0,0,0,0,0,0,0,0,0
2021-04-27,122399.14181047899,2793.962631398099,3291.0530233682107,0,0,0,0,0,0,0,0,0,0
2021-04-28,122280.72757027042,3170.0673545881878,3371.638967891597,0,0,0,0,0,0,0,0,0,0
2021-04-29,121849.27449768674,2944.0064626838334,3159.5874719437074,0,0,0,0,0,0,0,0,0,0
2021-04-30,121643.58762350795,2968.282477719616,3169.784041163944,0,0,0,0,0,0,0,0,0,0
2021-05-01,121653.92617305799,3183.2807828043615,1288.977867998216,0,0,0,0,0,0,0,0,0,0
2021-05-02,122519.2869943229,2156.3364620916673,1254.9756408267235,0,0,0,0,0,0,0,0,0,0
2021-05-03,123227.64781558787,1963.3364620916673,3514.1184979695804,0,0,0,0,0,0,0,0,0,0
2021-05-04,122541.90546224963,2826.0428112980167,3251.103804797584,0,0,0,0,0,0,0,0,0,0
2021-05-05,122211.02827745075,2925.5278300246086,3134.95764640246,0,0,0,0,0,0,0,0,0,0
2021-05-06,122135.9668821255,3059.8962510772394,3179.5132019580155,0,0,0,0,0,0,0,0,0,0
2021-05-07,122054.9054868003,3098.451806632795,2870.5132019580165,0,0,0,0,0,0,0,0,0,0
2021-05-08,122294.34409147511,3109.951806632795,1371.3132019580162,0,0,0,0,0,0,0,0,0,0
2021-05-09,123128.18269614984,2205.151806632795,1296.8132019580162,0,0,0,0,0,0,0,0,0,0
2021-05-10,123629.02130082464,1797.6518066327951,3550.8132019580157,0,0,0,0,0,0,0,0,0,0
2021-05-11,122924.85990549943,2846.651806632796,3123.3132019580157,0,0,0,0,0,0,0,0,0,0
2021-05-12,122739.44851017417,2937.901806632796,3231.3132019580157,0,0,0,0,0,0,0,0,0,0
2021-05-13,122524.92600373786,3016.7906955216845,3090.6798686246825,0,0,0,0,0,0,0,0,0,0
2021-05-14,122595.62849730153,3161.3585526645406,3188.0132019580155,0,0,0,0,0,0,0,0,0,0
2021-05-15,122619.74765753189,3213.1323621883503,1406.3465352913497,0,0,0,0,0,0,0,0,0,0
2021-05-16,123344.07681776221,2129.675695521684,1272.3465352913497,0,0,0,0,0,0,0,0,0,0
2021-05-17,124081.40597799253,2007.8295416755302,3610.0132019580165,0,0,0,0,0,0,0,0,0,0
2021-05-18,123510.56847155618,3040.5090288550177,3157.1798686246825,0,0,0,0,0,0,0,0,0,0
2021-05-19,123411.3142984532,3057.0923621883508,3360.7567917016054,0,0,0,0,0,0,0,0,0,0
2021-05-20,123140.22679201685,3089.2590288550177,3284.6449479897615,0,0,0,0,0,0,0,0,0,0
2021-05-21,122678.63928558055,3124.0923621883508,2972.726984009298,0,0,0,0,0,0,0,0,0,0
2021-05-22,122779.85658683651,3105.9019775729657,1350.6846763169908,0,0,0,0,0,0,0,0,0,0
2021-05-23,123751.90722142585,2322.735310906299,1400.1846763169906,0,0,0,0,0,0,0,0,0,0
2021-05-24,124346.4578560151,1994.7353109062994,3474.2987114047096,0,0,0,0,0,0,0,0,0,0
2021-05-25,123875.85936779743,3002.728794615573,3326.3105340648076,0,0,0,0,0,0,0,0,0,0
2021-05-26,123703.09388450581,3153.5450507732085,3362.8105340648085,0,0,0,0,0,0,0,0,0,0
2021-05-27,123460.32840121422,3120.0450507732075,3389.3105340648076,0,0,0,0,0,0,0,0,0,0
2021-05-28,123192.56291792262,3122.0450507732085,3131.5605340648085,0,0,0,0,0,0,0,0,0,0
2021-05-29,123203.29743463104,3139.6283841065415,1362.0605340648083,0,0,0,0,0,0,0,0,0,0
2021-05-30,124270.36528467275,2430.1283841065415,1368.8605340648087,0,0,0,0,0,0,0,0,0,0
2021-05-31,124978.43313471448,2080.1283841065415,1524.0605340648087,0,0,0,0,0,0,0,0,0,0
2021-06-01,125615.00098475623,2159.2822302603877,4094.8105340648085,0,0,0,0,0,0,0,0,0,0
2021-06-02,124841.2355014646,3321.0450507732085,3745.1438673981415,0,0,0,0,0,0,0,0,0,0
2021-06-03,124286.30335150636,3190.2117174398745,3530.8701831876156,0,0,0,0,0,0,0,0,0,0
2021-06-04,124038.89751733758,3284.5590858609266,3308.1482533630538,0,0,0,0,0,0,0,0,0,0
2021-06-05,124066.74168316874,3348.24241919426,1393.1649200297206,0,0,0,0,0,0,0,0,0,0
2021-06-06,125038.75251566662,2365.075752527594,1376.2524200297207,0,0,0,0,0,0,0,0,0,0
2021-06-07,125604.82584816455,1943.3257525275942,3387.0729328502334,0,0,0,0,0,0,0,0,0,0
2021-06-08,125246.89918066237,3010.3462653481074,3517.643607955719,0,0,0,0,0,0,0,0,0,0
2021-06-09,124884.80479164129,3313.061877162453,3548.406266183567,0,0,0,0,0,0,0,0,0,0
2021-06-10,124629.96040262017,3293.061877162453,3342.406266183567,0,0,0,0,0,0,0,0,0,0
2021-06-11,124597.11601359902,3301.8606193008177,2952.906266183567,0,0,0,0,0,0,0,0,0,0
2021-06-12,124808.60495791126,3151.9090993846753,1379.9895995169002,0,0,0,0,0,0,0,0,0,0
2021-06-13,125739.55223555682,2310.186877162453,1669.2395995169002,0,0,0,0,0,0,0,0,0,0
2021-06-14,126131.24951320236,2057.936877162453,3462.276695954351,0,0,0,0,0,0,0,0,0,0
2021-06-15,125808.65694547175,3075.657869720351,3187.2293036641017,0,0,0,0,0,0,0,0,0,0
2021-06-16,125734.43577796794,3121.7623028269263,3441.683470330768,0,0,0,0,0,0,0,0,0,0
2021-06-17,125445.21461046409,3154.2623028269263,3533.190580572125,0,0,0,0,0,0,0,0,0,0
2021-06-18,125289.51790479977,3378.4919179606504,2893.8552902916294,0,0,0,0,0,0,0,0,0,0
2021-06-19,125405.82119913546,3010.158584627318,1340.85529029163,0,0,0,0,0,0,0,0,0,0
2021-06-20,126332.62449347114,2267.658584627318,1299.9792219155615,0,0,0,0,0,0,0,0,0,0
2021-06-21,126994.48334336237,1961.8380718068054,3589.312555248894,0,0,0,0,0,0,0,0,0,0
2021-06-22,126473.34219325364,3068.1714051401377,4230.891502617316,0,0,0,0,0,0,0,0,0,0
2021-06-23,125893.6747273554,3649.2284130867,3254.891502617316,0,0,0,0,0,0,0,0,0,0
2021-06-24,126128.00726145717,3130.766893861942,3353.558169283983,0,0,0,0,0,0,0,0,0,0
2021-06-25,125895.33979555895,3120.890703385752,3134.391502617316,0,0,0,0,0,0,0,0,0,0
2021-06-26,126156.23899632737,3393.4907033857526,1380.1415026173158,0,0,0,0,0,0,0,0,0,0
2021-06-27,127142.30486376247,2367.957370052419,1410.5581692839828,0,0,0,0,0,0,0,0,0,0
2021-06-28,127855.37073119757,2123.1240367190853,3999.724835950649,0,0,0,0,0,0,0,0,0,0
2021-06-29,127017.43659863269,3161.7907033857527,4624.724835950649,0,0,0,0,0,0,0,0,0,0
2021-06-30,126683.8357994011,4291.124036719087,3405.391502617316,0,0,0,0,0,0,0,0,0,0
2021-07-01,126411.23500016959,3132.4573700524184,3792.391502617316,0,0,0,0,0,0,0,0,0,0
2021-07-02,125861.96753427133,3243.1240367190853,3399.058169283982,0,0,0,0,0,0,0,0,0,0
2021-07-03,125732.45006837307,3269.540703385752,1505.058169283983,0,0,0,0,0,0,0,0,0,0
2021-07-04,126647.43260247487,2418.2907033857523,1447.7803915062048,0,0,0,0,0,0,0,0,0,0
2021-07-05,127411.91513657664,2214.0407033857523,1497.391502617316,0,0,0,0,0,0,0,0,0,0
2021-07-06,128044.39767067843,2129.874036719086,3788.891502617316,0,0,0,0,0,0,0,0,0,0
2021-07-07,127395.1302047802,3139.6240367190853,3608.891502617316,0,0,0,0,0,0,0,0,0,0
2021-07-08,127045.86273888197,3259.6240367190853,3514.6137248395376,0,0,0,0,0,0,0,0,0,0
2021-07-09,126737.03971742817,3205.7907033857523,3270.7803915062045,0,0,0,0,0,0,0,0,0,0
2021-07-10,126821.38336264106,3355.7907033857523,1368.4470581728713,0,0,0,0,0,0,0,0,0,0
2021-07-11,127733.72700785394,2280.7907033857523,1412.4470581728713,0,0,0,0,0,0,0,0,0,0
2021-07-12,128247.07065306682,1925.7907033857525,3378.2803915062036,0,0,0,0,0,0,0,0,0,0
2021-07-13,127889.4142982797,3018.846258941308,3334.7803915062036,0,0,0,0,0,0,0,0,0,0
2021-07-14,127971.2579434926,3417.624036719086,3530.2803915062045,0,0,0,0,0,0,0,0,0,0
2021-07-15,127535.60158870544,3093.624036719086,3499.513724839537,0,0,0,0,0,0,0,0,0,0
2021-07-16,127217.27856725168,3182.7907033857523,3081.8255130513257,0,0,0,0,0,0,0,0,0,0
2021-07-17,127399.66650150885,3264.213447308496,1416.8255130513264,0,0,0,0,0,0,0,0,0,0
2021-07-18,128326.054435766,2343.2134473084966,1442.3255130513264,0,0,0,0,0,0,0,0,0,0
2021-07-19,128820.9423700232,1937.2134473084964,3511.5755130513257,0,0,0,0,0,0,0,0,0,0
2021-07-20,128342.24697094702,3032.0301139751627,3491.5477352735484,0,0,0,0,0,0,0,0,0,0
2021-07-21,128190.05157187088,3341.6301139751627,3456.4921797179927,0,0,0,0,0,0,0,0,0,0
2021-07-22,127756.02283946137,3022.463447308496,3223.4921797179927,0,0,0,0,0,0,0,0,0,0
2021-07-23,127627.49410705185,3094.963447308496,3032.742179717992,0,0,0,0,0,0,0,0,0,0
2021-07-24,127725.71537464237,3130.963447308496,1384.037051512865,0,0,0,0,0,0,0,0,0,0
2021-07-25,128621.34689864314,2279.6685755136245,1358.870384846198,0,0,0,0,0,0,0,0,0,0
2021-07-26,129212.3117559772,1949.8352421802913,3429.037051512864,0,0,0,0,0,0,0,0,0,0
2021-07-27,128632.94327997798,2849.668575513624,3314.287051512864,0,0,0,0,0,0,0,0,0,0
2021-07-28,128479.57480397876,3160.918575513624,3246.370384846197,0,0,0,0,0,0,0,0,0,0
2021-07-29,128316.70632797948,3081.0574644025132,3244.6903848461975,0,0,0,0,0,0,0,0,0,0
2021-07-30,128158.00451864694,3091.4285755136243,3266.116871332684,0,0,0,0,0,0,0,0,0,0
2021-07-31,128203.19460120627,3311.3069538920026,1489.4502046660184,0,0,0,0,0,0,0,0,0,0
2021-08-01,129498.05135043223,2371.0590341159073,1520.3464851656295,0,0,0,0,0,0,0,0,0,0
2021-08-02,130090.64738533898,2109.0258534056993,3662.158985165629,0,0,0,0,0,0,0,0,0,0
2021-08-03,129442.13925357902,3012.050853405699,4424.65898516563,0,0,0,0,0,0,0,0,0,0
2021-08-04,128807.63112181911,3788.6662188766722,3416.517693167577,0,0,0,0,0,0,0,0,0,0
2021-08-05,128692.74675243541,3301.133323783884,3563.4926931675773,0,0,0,0,0,0,0,0,0,0
2021-08-06,128551.11238305172,3428.508323783884,3239.809359834244,0,0,0,0,0,0,0,0,0,0
2021-08-07,128783.47801366803,3469.924990450551,1605.8093598342439,0,0,0,0,0,0,0,0,0,0
2021-08-08,129559.84364428434,2383.674990450551,1578.3093598342434,0,0,0,0,0,0,0,0,0,0
2021-08-09,130059.20927490063,2076.6749904505505,3812.309359834244,0,0,0,0,0,0,0,0,0,0
2021-08-10,129274.57490551696,3029.508323783884,3457.4760265009104,0,0,0,0,0,0,0,0,0,0
2021-08-11,129141.27386946659,3324.8416571172174,3533.642693167577,0,0,0,0,0,0,0,0,0,0
2021-08-12,128791.86172230513,3184.230546006106,3528.642693167577,0,0,0,0,0,0,0,0,0,0
2021-08-13,128514.94957514366,3251.063879339439,3369.642693167577,0,0,0,0,0,0,0,0,0,0
2021-08-14,128539.37076131554,3394.0638793394396,1462.642693167577,0,0,0,0,0,0,0,0,0,0
2021-08-15,129417.79194748739,2340.16387933944,1556.6426931675771,0,0,0,0,0,0,0,0,0,0
2021-08-16,129886.21313365924,2025.0638793394398,3713.2952355404586,0,0,0,0,0,0,0,0,0,0
2021-08-17,129046.75578875764,2875.8039923337897,3406.2613372353735,0,0,0,0,0,0,0,0,0,0
2021-08-18,128812.29844385605,3171.8039923337897,3369.1363372353735,0,0,0,0,0,0,0,0,0,0
2021-08-19,128549.09109895446,3105.8424538722516,3199.8919040369938,0,0,0,0,0,0,0,0,0,0
2021-08-20,128387.14893623916,3037.949741321644,3066.8919040369938,0,0,0,0,0,0,0,0,0,0
2021-08-21,128571.0401068571,3248.949741321644,1414.891904036993,0,0,0,0,0,0,0,0,0,0
2021-08-22,129388.93127747513,2232.7830746549776,1421.891904036993,0,0,0,0,0,0,0,0,0,0
2021-08-23,129895.32244809308,1928.9897413216443,4356.970173491117,0,0,0,0,0,0,0,0,0,0
2021-08-24,129137.83368259031,3599.4814079883113,3511.970173491117,0,0,0,0,0,0,0,0,0,0
2021-08-25,129074.34491708747,3448.481407988311,3267.30350682445,0,0,0,0,0,0,0,0,0,0
2021-08-26,128827.07837380691,3008.198215897916,3403.732779663529,0,0,0,0,0,0,0,0,0,0
2021-08-27,128751.63383353192,3332.206606735478,3252.335954266704,0,0,0,0,0,0,0,0,0,0
2021-08-28,128760.6620823726,3265.690733719605,1441.168919885383,0,0,0,0,0,0,0,0,0,0
2021-08-29,129819.69033121322,2501.0922488711203,1403.5045468025319,0,0,0,0,0,0,0,0,0,0
2021-08-30,130385.95123266698,1970.0770424591742,3683.607807672098,0,0,0,0,0,0,0,0,0,0
2021-08-31,129656.9621341207,2954.618709125841,3581.607807672098,0,0,0,0,0,0,0,0,0,0
2021-09-01,129099.47303557445,3024.118709125841,3793.7512185248106,0,0,0,0,0,0,0,0,0,0
2021-09-02,128425.37153392745,3120.483050211112,3358.367584891177,0,0,0,0,0,0,0,0,0,0
2021-09-03,128219.49901125938,3165.475542703605,3114.264732038324,0,0,0,0,0,0,0,0,0,0
2021-09-04,128515.90426636908,3408.9557014337634,1531.159040981413,0,0,0,0,0,0,0,0,0,0
2021-09-05,129440.83391172272,2457.755353001708,1513.8257076480797,0,0,0,0,0,0,0,0,0,0
2021-09-06,130097.76355707637,2170.755353001708,1561.0757076480797,0,0,0,0,0,0,0,0,0,0
2021-09-07,130636.19320242999,2098.6720196683746,3826.7007076480804,0,0,0,0,0,0,0,0,0,0
2021-09-08,129890.20618111694,3080.713686335041,3639.7007076480804,0,0,0,0,0,0,0,0,0,0
2021-09-09,129387.81915980391,3137.3136863350414,3529.083060589257,0,0,0,0,0,0,0,0,0,0
2021-09-10,129114.87331496146,3254.47054908014,3358.4830605892566,0,0,0,0,0,0,0,0,0,0
2021-09-11,129037.67747011902,3282.8872157468063,1404.0830605892563,0,0,0,0,0,0,0,0,0,0
2021-09-12,129976.48162527656,2342.8872157468063,1601.7497272559228,0,0,0,0,0,0,0,0,0,0
2021-09-13,130433.11911376746,2058.387215746806,3675.749727255923,0,0,0,0,0,0,0,0,0,0
2021-09-14,129927.15660225831,3169.787215746806,3545.2238651869584,0,0,0,0,0,0,0,0,0,0
2021-09-15,129663.24868845036,3270.8669585486723,3443.5857634457498,0,0,0,0,0,0,0,0,0,0
2021-09-16,129290.30612117705,3072.6431961724347,3447.5857634457498,0,0,0,0,0,0,0,0,0,0
2021-09-17,129175.86355390374,3333.1431961724347,3046.0857634457498,0,0,0,0,0,0,0,0,0,0
2021-09-18,129403.75431996373,3272.6431961724343,1464.7524301124154,0,0,0,0,0,0,0,0,0,0
2021-09-19,130283.81175269044,2346.476529505768,1654.919096779082,0,0,0,0,0,0,0,0,0,0
2021-09-20,130686.36918541712,2057.476529505768,3627.419096779083,0,0,0,0,0,0,0,0,0,0
2021-09-21,130079.75995147714,3020.8098628391012,3477.919096779083,0,0,0,0,0,0,0,0,0,0
2021-09-22,129823.65071753717,3221.8098628391012,3437.419096779083,0,0,0,0,0,0,0,0,0,0
2021-09-23,129474.54148359718,3088.3098628391012,3375.419096779083,0,0,0,0,0,0,0,0,0,0
2021-09-24,129162.09891632387,3061.3098628391017,2981.530207890193,0,0,0,0,0,0,0,0,0,0
2021-09-25,129528.98968238384,3350.3098628391012,1396.9190967790823,0,0,0,0,0,0,0,0,0,0
2021-09-26,130433.38044844389,2301.3098628391012,1501.919096779082,0,0,0,0,0,0,0,0,0,0
2021-09-27,130930.77121450393,1999.3098628391017,3621.419096779083,0,0,0,0,0,0,0,0,0,0
2021-09-28,130383.5786472306,3074.226529505768,3356.669096779083,0,0,0,0,0,0,0,0,0,0
2021-09-29,130250.38607995729,3223.4765295057678,3239.359572969559,0,0,0,0,0,0,0,0,0,0
2021-09-30,130227.86494125541,3216.8384342676727,3374.359572969559,0,0,0,0,0,0,0,0,0,0
2021-10-01,130020.34380255353,3166.8384342676727,3414.859572969559,0,0,0,0,0,0,0,0,0,0
2021-10-02,129963.5726638516,3358.0884342676727,1457.6095729695585,0,0,0,0,0,0,0,0,0,0
2021-10-03,130754.13485848308,2248.171767601006,1545.6095729695583,0,0,0,0,0,0,0,0,0,0
2021-10-04,131177.69705311453,1969.1717676010062,3381.942906302892,0,0,0,0,0,0,0,0,0,0
2021-10-05,130774.32591441264,2980.438434267673,3373.5595729695588,0,0,0,0,0,0,0,0,0,0
2021-10-06,130618.87144237744,3218.1051009343396,3397.0595729695588,0,0,0,0,0,0,0,0,0,0
2021-10-07,130462.91697034221,3241.1051009343396,3425.859572969559,0,0,0,0,0,0,0,0,0,0
2021-10-08,130212.76249830695,3175.2051009343395,3079.026239636226,0,0,0,0,0,0,0,0,0,0
2021-10-09,130421.44135960509,3287.7051009343395,1466.276239636225,0,0,0,0,0,0,0,0,0,0
2021-10-10,131213.87022090322,2258.7051009343395,1493.1333824933677,0,0,0,0,0,0,0,0,0,0
2021-10-11,131546.58479648703,1825.8479580771968,2800.466715826701,0,0,0,0,0,0,0,0,0,0
2021-10-12,131279.96603873753,2531.9590691883077,3555.023858683844,0,0,0,0,0,0,0,0,0,0
2021-10-13,131328.61870955947,3592.075109627472,3588.497006563686,0,0,0,0,0,0,0,0,0,0
2021-10-14,130829.1208443049,3089.682757128319,3279.0408966298664,0,0,0,0,0,0,0,0,0,0
2021-10-15,130720.16129565577,3141.189962212955,3121.1873486210925,0,0,0,0,0,0,0,0,0,0
2021-10-16,130818.08820453903,3219.114257504381,1360.6873486210918,0,0,0,0,0,0,0,0,0,0
2021-10-17,131579.51511342236,2122.1142575043805,1500.1635390972822,0,0,0,0,0,0,0,0,0,0
2021-10-18,131962.3229746866,1882.9714003615236,3640.699253382997,0,0,0,0,0,0,0,0,0,0
2021-10-19,131362.7201216651,3039.429733694857,3290.4325867163298,0,0,0,0,0,0,0,0,0,0
2021-10-20,131220.250601977,3149.629733694857,3377.0516343353775,0,0,0,0,0,0,0,0,0,0
2021-10-21,130978.79039905903,3227.4485742745674,2741.6488565576,0,0,0,0,0,0,0,0,0,0
2021-10-22,131061.6159104268,2853.8771457031385,2710.0516343353775,0,0,0,0,0,0,0,0,0,0
2021-10-23,131227.4414217945,2856.8771457031385,1448.5516343353775,0,0,0,0,0,0,0,0,0,0
2021-10-24,132064.26693316232,2285.877145703138,1566.0516343353777,0,0,0,0,0,0,0,0,0,0
2021-10-25,132411.09244453005,1911.2104790364715,3805.1849676687107,0,0,0,0,0,0,0,0,0,0
2021-10-26,131686.91795589784,3082.8771457031385,3574.5278248115683,0,0,0,0,0,0,0,0,0,0
2021-10-27,131370.0053720275,3258.281907607901,3542.6944914782352,0,0,0,0,0,0,0,0,0,0
2021-10-28,131077.59278815717,3250.281907607901,4737.694491478235,0,0,0,0,0,0,0,0,0,0
2021-10-29,130887.4302042868,4548.2819076079,2888.4444914782352,0,0,0,0,0,0,0,0,0,0
2021-10-30,131080.26762041647,3081.281907607901,1374.4444914782348,0,0,0,0,0,0,0,0,0,0
2021-10-31,131934.10503654616,2228.2819076079004,1683.4444914782348,0,0,0,0,0,0,0,0,0,0
2021-11-01,132251.19245267584,1999.7819076079002,3962.1944914782352,0,0,0,0,0,0,0,0,0,0
2021-11-02,131519.0298688055,3230.031907607901,3501.4087771925206,0,0,0,0,0,0,0,0,0,0
2021-11-03,131290.58157064943,3273.8176218936146,3696.7659200496637,0,0,0,0,0,0,0,0,0,0
2021-11-04,130866.63327249337,3273.3176218936146,3585.9659200496635,0,0,0,0,0,0,0,0,0,0
2021-11-05,130551.78497433732,3271.117621893615,3225.9659200496635,0,0,0,0,0,0,0,0,0,0
2021-11-06,130838.43667618129,3512.617621893615,1545.4659200496633,0,0,0,0,0,0,0,0,0,0
2021-11-07,131703.58837802525,2410.617621893615,1607.4659200496633,0,0,0,0,0,0,0,0,0,0
2021-11-08,132012.7400798692,1916.1176218936146,3958.9659200496635,0,0,0,0,0,0,0,0,0,0
2021-11-09,131266.64178171314,3210.067621893615,3716.4444914782352,0,0,0,0,0,0,0,0,0,0
2021-11-10,130787.22919784283,3239.281907607901,4369.994491478235,0,0,0,0,0,0,0,0,0,0
2021-11-11,130410.81661397245,3994.0819076079,727.9944914782345,0,0,0,0,0,0,0,0,0,0
2021-11-12,131004.40403010215,1321.5819076079001,3252.9944914782354,0,0,0,0,0,0,0,0,0,0
2021-11-13,130952.9914462318,3201.915240941234,1405.933087969463,0,0,0,0,0,0,0,0,0,0
2021-11-14,131780.57886236146,2235.4152409412336,1469.827824811568,0,0,0,0,0,0,0,0,0,0
2021-11-15,132167.66627849115,1856.2485742745669,3870.210620510493,0,0,0,0,0,0,0,0,0,0
2021-11-16,131328.43111397565,3036.781907607901,3734.683738790063,0,0,0,0,0,0,0,0,0,0
2021-11-17,130892.52928279348,3298.781907607901,3706.683738790063,0,0,0,0,0,0,0,0,0,0
2021-11-18,130457.12745161132,3272.615240941234,3578.5887800484434,0,0,0,0,0,0,0,0,0,0
2021-11-19,130205.57109490053,3334.177429354505,3348.4004527319576,0,0,0,0,0,0,0,0,0,0
2021-11-20,130256.68140485641,3399.510762687838,1491.5671193986238,0,0,0,0,0,0,0,0,0,0
2021-11-21,131019.2917148123,2253.5107626878385,2068.681252731957,0,0,0,0,0,0,0,0,0,0
2021-11-22,130915.6229581015,1964.5124960211717,3975.240776541481,0,0,0,0,0,0,0,0,0,0
2021-11-23,129710.91848710502,2770.536305544982,3822.6852209859253,0,0,0,0,0,0,0,0,0,0
2021-11-24,128935.99179388628,3047.758527767204,3356.5685543192585,0,0,0,0,0,0,0,0,0,0
2021-11-25,128282.78176733422,2702.8585277672037,1100.0685543192585,0,0,0,0,0,0,0,0,0,0
2021-11-26,128756.98840744884,1574.27519443387,1323.0685543192585,0,0,0,0,0,0,0,0,0,0
2021-11-27,129577.19504756345,2143.27519443387,1199.901887652592,0,0,0,0,0,0,0,0,0,0
2021-11-28,130415.7350210114,2039.1085277672034,1474.3185543192585,0,0,0,0,0,0,0,0,0,0
2021-11-29,130852.85832779268,1911.4418611005367,3809.828078128783,0,0,0,0,0,0,0,0,0,0
2021-11-30,130013.68163457394,3043.0323372910134,3576.2090305097354,0,0,0,0,0,0,0,0,0,0
2021-12-01,129770.1716080219,3332.6990039576804,3512.4590305097354,0,0,0,0,0,0,0,0,0,0
2021-12-02,129519.06158146985,3258.506898694522,3662.7526813033865,0,0,0,0,0,0,0,0,0,0
2021-12-03,129377.43568190192,3523.293448402125,3102.9193479700525,0,0,0,0,0,0,0,0,0,0
2021-12-04,129788.30978233398,3512.793448402125,1430.586014636719,0,0,0,0,0,0,0,0,0,0
2021-12-05,130719.18388276605,2362.7934484021243,1782.586014636719,0,0,0,0,0,0,0,0,0,0
2021-12-06,131029.22464986479,2092.6267817354574,3883.5860146367195,0,0,0,0,0,0,0,0,0,0
2021-12-07,130170.26541696352,3038.1267817354574,3723.2643092103626,0,0,0,0,0,0,0,0,0,0
2021-12-08,129792.38409103901,3346.049649952511,3593.663118734172,0,0,0,0,0,0,0,0,0,0
2021-12-09,129575.0860984478,3376.3651261429873,3361.9330522889886,0,0,0,0,0,0,0,0,0,0
2021-12-10,129345.54475037495,3141.041759587063,2576.733598705613,0,0,0,0,0,0,0,0,0,0
2021-12-11,129508.82258196695,2775.320500199426,1163.542668607404,0,0,0,0,0,0,0,0,0,0
2021-12-12,130385.43374689229,2040.6538335327596,1749.376001940737,0,0,0,0,0,0,0,0,0,0
2021-12-13,130654.54491181765,2007.9871668660928,3812.4593352740712,0,0,0,0,0,0,0,0,0,0
2021-12-14,129766.73941007632,2923.6538335327596,3872.1260019407373,0,0,0,0,0,0,0,0,0,0
2021-12-15,129326.76724166838,3432.6538335327596,3364.935525750261,0,0,0,0,0,0,0,0,0,0
2021-12-16,128999.29507326038,3037.1622820734665,3877.5504585176136,0,0,0,0,0,0,0,0,0,0
2021-12-17,128369.19905600116,3240.5158208197477,3101.3821083492635,0,0,0,0,0,0,0,0,0,0
2021-12-18,128481.43637207523,3212.6194244233507,1239.5487750159298,0,0,0,0,0,0,0,0,0,0
2021-12-19,128925.67368814931,1680.7988570474636,1985.0575220608468,0,0,0,0,0,0,0,0,0,0
2021-12-20,129070.62433755671,2131.785949246045,4116.233447986774,0,0,0,0,0,0,0,0,0,0
2021-12-21,127786.3792197684,2832.4883301984264,4252.5834479867735,0,0,0,0,0,0,0,0,0,0
2021-12-22,126480.43410198003,2946.138330198426,2679.5834479867735,0,0,0,0,0,0,0,0,0,0
2021-12-23,125869.32231752502,2067.804996865093,2425.083447986773,0,0,0,0,0,0,0,0,0,0
2021-12-24,125632.21053307004,2188.4716635317595,1375.5834479867729,0,0,0,0,0,0,0,0,0,0
2021-12-25,125964.09874861503,1707.4716635317595,884.9167813201062,0,0,0,0,0,0,0,0,0,0
2021-12-26,126529.82029749332,1451.304996865093,1580.2198116231366,0,0,0,0,0,0,0,0,0,0
2021-12-27,127034.04184637163,2084.9413605014565,2699.969811623137,0,0,0,0,0,0,0,0,0,0
2021-12-28,126735.76339524997,2399.4135827236787,2642.270316673642,0,0,0,0,0,0,0,0,0,0
2021-12-29,126769.49504513838,2678.241865551962,2694.875600278925,0,0,0,0,0,0,0,0,0,0
2021-12-30,126608.14977194989,2534.530327090423,2164.875600278925,0,0,0,0,0,0,0,0,0,0
2021-12-31,126928.30449876138,2484.030327090423,1140.3700447233696,0,0,0,0,0,0,0,0,0,0
2022-01-01,128041.89255890621,2252.8747715348673,1264.3422669455917,0,0,0,0,0,0,0,0,0,0
2022-01-02,128578.48061905103,1802.3469937570896,1576.5922669455917,0,0,0,0,0,0,0,0,0,0
2022-01-03,128922.98534586254,1921.0969937570894,3158.092266945592,0,0,0,0,0,0,0,0,0,0
2022-01-04,128451.99007267405,2687.0969937570894,3099.2589336122583,0,0,0,0,0,0,0,0,0,0
2022-01-05,128348.49479948555,2996.2636604237564,2914.375600278925,0,0,0,0,0,0,0,0,0,0
2022-01-06,128229.23285963039,2794.2045695146658,2919.02711543044,0,0,0,0,0,0,0,0,0,0
2022-01-07,127912.69061674489,2603.318205878301,2344.0128297161546,0,0,0,0,0,0,0,0,0,0
2022-01-08,128517.92218338323,2950.5443963544917,804.3128297161545,0,0,0,0,0,0,0,0,0,0
